119.5089256,21.68019181,105.8015367,6.197969891,30.06039015,5.186738125,1.064937383,1.227881406,1.075365576,0.312604354
138.2190331,49.44578572,92.73954133,12.03181396,26.54708091,7.833591676,1.548305048,1.923405087,2.237730594,2.492469927
124.905344,33.98264119,115.7991081,14.00152662,28.53034575,6.622271021,4.630173978,0.71835288,2.340301123,4.15212346
113.7074195,29.42177475,93.70441208,11.04624762,35.2181388,5.834769125,4.783730534,0.183413977,0.742217907,4.769526685
129.0763639,44.11078844,98.49178282,11.79341079,31.69209041,5.457302382,4.430376636,1.721349782,2.443729188,4.035842524
121.2495934,34.75918397,94.6508724,14.91211788,24.93798866,5.294086758,1.845616056,0.229677898,2.519310014,4.796124813
121.9957993,32.00976963,89.740153,10.03848834,25.20779421,9.590213776,0.162518819,0.43667964,0.274954155,3.431314809
124.6677204,32.50428215,118.2743606,11.60383091,23.42579386,6.061711991,3.7797156,1.702670982,2.362618623,2.625410215
127.4904838,34.92318291,102.7215274,8.726655099,33.86774839,7.444520588,0.46843749,1.96396813,2.210912296,4.767002589
132.5362587,24.05351494,118.9178515,12.44104956,37.04816257,7.827798138,3.092304057,1.836421112,1.899494204,1.042885274
124.4107634,28.09891814,107.8469702,5.148353747,30.11127207,5.318430577,2.521757373,1.364785645,3.63381537,1.329500308
135.1761683,31.13014944,101.1116595,12.57553116,27.13062075,8.582346631,3.358934949,1.504924587,2.907606451,1.204763898
142.5363838,40.57974989,115.2223494,11.21126397,39.32838515,5.995770679,1.439094755,1.449558509,1.560479805,4.388138301
135.6631482,31.27772207,97.3026388,10.27689284,38.43538285,6.878666617,0.533133443,2.395234269,0.301916292,1.683954967
130.2237228,48.54731858,117.852534,11.71182343,37.45968731,5.831899836,1.626999094,0.273161517,1.718839309,2.206922661
117.2902221,40.81834078,118.5627656,13.07033665,39.87269021,5.047311837,1.243577811,1.538141734,4.176303359,1.894471519
117.0411598,31.12013307,95.45449041,11.9337075,20.52448894,8.33890875,3.906858632,0.300866082,0.667973408,1.020629697
118.7449376,40.81153784,96.20711816,12.36267471,21.48580877,5.137901472,4.108713906,2.251775217,1.778667285,3.433254285
135.2517589,37.4496366,107.5468737,5.803984547,31.95993345,8.372853372,4.312174982,1.865130079,4.298292347,4.664621557
133.7695122,27.32049983,100.9358527,11.08886856,24.1784662,7.234561921,1.071065414,2.223171152,1.710530697,1.333483182
111.4963049,32.78359027,111.2211079,7.023381847,38.88269178,8.857119673,3.604892571,2.434526471,1.37855297,3.918035386
137.8882467,28.57795746,100.840104,14.84057776,38.7354621,5.004576606,1.376042895,1.875446496,0.654597691,3.448942894
116.28681,48.29004769,98.43671412,14.43983076,33.667473,6.094932376,1.476647779,0.832057929,2.743290078,2.741750234
141.9826738,36.00340501,109.293922,11.8071601,37.9408305,7.11596539,2.810679649,2.111135064,4.87679506,4.35205195
127.065593,48.03156308,108.6714566,9.780806661,25.05676913,8.936654123,1.003746681,0.786210976,2.207228077,0.242286789
132.495769,29.93588928,107.0021195,5.323829069,28.92402673,5.262967725,3.300561874,1.1862827,0.381711063,0.432679247
113.0741595,27.96057784,113.0661068,5.6703823,25.57510801,8.01659556,3.580774579,0.34329966,2.58060097,1.084514946
111.8733529,37.14392868,102.7916271,9.827847152,32.19589866,6.367973854,1.79024638,0.325214086,1.471134427,3.753827703
127.0682748,27.26562347,97.83082534,13.5718266,39.78142703,9.913254029,1.233874064,0.505289121,3.344855459,4.473496951
